,Unnamed: 0,text,intent,intentId,len,labels
580,2115,Payment fingerprint modification,How Do I Change the Payment and Authentication Modes?,00154647974020927235286ed4895296,6,185
581,4259,Where can I find my credit card? Is it a credit card?,Which Bank Cards Can Be Added?,00154140377750316538286ed488ffbf,17,82
582,4872,I didn't see the key in my bag.,Number of keys and models that can be added,00154140377745116417286ed488ffbf,11,70
583,2761,What can I do if I have lost my SIM card or my password?,How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,15,153
584,4370,What is the relationship between H-coins and H-coins cards?,What are H-coins and H-coins cards?,00154140377750316532286ed488ffbf,10,77
585,3361,"Use a bank card to swipe the bus, then show me the illegal card.",How to Deal with the Failure of Using Bank Card to Swipe Bus and Subway,00154140377758816723286ed488ffbf,17,122
586,1415,The traffic card is always being loaded and cannot be recharged.,How to Handle the Failure to Recharge the Transportation Card,00154771598881823359286ed488ffbf,16,211
587,3362,I failed to get into the subway with my bank card.,How to Deal with the Failure of Using Bank Card to Swipe Bus and Subway,00154140377758816723286ed488ffbf,11,122
588,1516,Associating with Alipay,How do I enable Alipay payment code?,00154760480152610141286ed488d1a3,7,208
589,2261,"Beijing, Tianjin and Hebei card how to use?",Guide to the Use of Beijing-Tianjin-Hebei Interconnection Card,00154520543848022279286ed488ffbf,7,173
590,2844,Forgot the password and changed the phone number.,How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,11,153
591,2995,How to log out of the Huawei Pay?,Method of Deregistering Real-Name Authentication (Non-Authentication) on Huawei Pay,00154140377758916755286ed488ffbf,8,152
592,4254,"When binding a bank card, you need to provide the bank password.",Adding a Bank Card,00154140377750316539286ed488ffbf,14,83
593,7438,Bind eID,Method of Enabling the eID Service,00154140377719915879286ed488ffbf,5,7
594,7210,Just now the screen shows that using Huawei Pay to pay 200 or more rebates.,How to get an incentive payment after participating in an incentive activity,00154140377721215900286ed488ffbf,23,14
595,4976,Does Nova 4 support door keys?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,13,70
596,4693,My Huawei Pay doesn't have a key card.,Number of keys and models that can be added,00154140377745116417286ed488ffbf,12,70
597,4830,Hello. Why don't I have a key?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,12,70
598,3704,How do I cancel Huawei Pay quick payment?,Method of Removing Bank Card from Online Payment,00154140377750316557286ed488ffbf,12,100
599,4204,What Is Real-Name Authentication?,What is real-name authentication?,00154140377750316543286ed488ffbf,6,87
600,4414,Why does my phone directly open the payment and collection pages on WeChat after I unlock the screen using my fingerprint?,What is the relationship between the screen unlock fingerprint and the quick payment fingerprint?,00154140377750316527286ed488ffbf,19,73
601,3761,How do I unbind a payment code from an Huawei Pay?,Unbind payment code (Alipay),00154140377750316556286ed488ffbf,14,99
602,4595,Why don't you have an access card?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,8,70
603,2220,Usage scenario of the transportation card: applicable scope of the all-in-one card in each city,Usage scenario of the transportation card: applicable scope of the all-in-one card in each city,00154597944352547139286ed488dfeb,19,179
604,2788,I have an Honor phone. I forgot my account and password after I recovered it. I can't activate it. Is there any way I can do that?,How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,36,153
605,1990,Does Huawei Nova 4 support NFC?,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,15,194
606,1598,Why can't I open the UnionPay QR code after I clone my phone?,Why can't I open the QR code of UnionPay after I clone my phone?,00154650808235827306286ed4895296,15,200
607,4566,I can't find the key to the door on the home screen.,Number of keys and models that can be added,00154140377745116417286ed488ffbf,9,70
608,5192,forbidden card,Which of the following door keys can be added?,00154140377745116414286ed488ffbf,8,67
609,7253,Delete eID,Deleting an eID,00154140377719915884286ed488ffbf,4,12
610,1742,I lost my cell phone. Can I get my bus card back with it?,"How do I delete my bank card, transportation card, eID, or door key if I have lost my phone or my phone is not repaired, sold, or replaced by a Huawei Customer Service Center?",00154650685798827303286ed4895296,21,195
611,5615,"Why can't I return my balance to my phone, watch, or band?",What can I do if my phone/watch/band is lost or damaged and my traffic card balance is still on?,00154140377742916360286ed488ffbf,16,56
612,4075,How do I unbind a bound JD.com account?,Method of Removing a Bank Card,00154140377750316548286ed488ffbf,11,92
613,1185,Why are auto-renewal disabled?,How Do I Disable the Auto-Renew Service?,00155226951643056209286ed488dfeb,10,224
614,466,What mobile phone can be added with a smart home door card?,Models that support smart home access cards,00156343285152400031286ed488d1a3,13,280
615,7697,nitwit,insulting,00148816713313415029005056a6636a,2,2
616,6092,"Keep reminding me, what if the traffic caca's wrong?",Failed to add the transportation card to the Huawei Pay.,00154140377723915941286ed488ffbf,15,41
617,1435,Failed to submit the traffic card recharge order.,How to Handle the Failure to Recharge the Transportation Card,00154771598881823359286ed488ffbf,11,211
618,4629,Why don't I have a key to the door?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,9,70
619,7385,How do I create an eID?,Method of Enabling the eID Service,00154140377719915879286ed488ffbf,7,7
620,4252,How do I bind a credit card to my Huawei Pay?,Adding a Bank Card,00154140377750316539286ed488ffbf,15,83
621,5650,Can I use a Zhang Jiaotong card with my phone?,"Can my Huawei phone, watch, and band share a transportation card?",00154140377723915956286ed488ffbf,24,53
622,5242,Viewing Existing Access Cards,Viewing/Deleting a Door Key,00154140377745116413286ed488ffbf,7,66
623,6195,tianfu,Refund the balance of the deleted transportation card in the Huawei Pay.,00154140377723915940286ed488ffbf,5,40
624,4,I'll borrow it.,"Huawei Pay, no ants.",00156871434614409812286ed488d1a3,2,314
625,2427,The number of password input attempts for bank card payment exceeds the maximum.,Method of retrieving the payment password,00154201191187211121286ed4895296,13,163
626,766,The recharge service of Hebei transportation cartoon is suspended.,What Can I Do If the Recharge Service of Hebei Traffic All-in-One Card Is Suspended?,00156168896609901153286ed4895296,12,257
627,6459,The bus card was charged. It's not charged.,Huawei Pay Traffic Card Recharge Not Received,00154140377723915928286ed488ffbf,9,30
628,5691,How can I switch from my old phone to my new phone?,Can I change my mobile phone to another one?,00154140377723915955286ed488ffbf,18,52
629,4800,Can I use an access card with the HUAWEI Honor 10 Lite?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,19,70
630,7044,Can I take the subway?,Which cities does the transportation card support?,00154140377723915914286ed488ffbf,6,20
631,402,Does Huawei navo5 have a transportation card entrance?,What can I do if I cannot see the entrance for adding Huawei Pay traffic cards?,00156350271606100292286ed488ffbf,15,286
632,6351,Free of charge,Service Fees for Opening and Deleting Transportation Cards,00154140377723915932286ed488ffbf,4,34
633,3263,Can I use my bank card to take a bus?,Method of Using Bank Card to Swipe Bus and Metro,00154140377758816727286ed488ffbf,11,126
634,1491,The recharge order cannot be submitted.,"When a user clicks Confirm to enable a transportation card or recharges the account, a message is displayed indicating that the payment order fails to be submitted.",00154770900831923357286ed488ffbf,8,209
635,723,Why can't I add my credentials?,What Can I Do If the Cannot Be Identified or the Certificate Information Is Incorrect?,00156169168164001161286ed4895296,10,260
636,1378,"I recharged my transportation card, but it didn't show the amount.",How to Handle the Failure to Recharge the Transportation Card,00154771598881823359286ed488ffbf,15,211
637,4696,My Huawei Pay doesn't have a key?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,12,70
638,7170,Does the return affect the incentive amount?,How to handle the incentive after order cancellation or goods return?,00154140377721215902286ed488ffbf,8,16
639,1596,What can I do if the payment QR code cannot be displayed after I clone my phone?,Why can't I open the QR code of UnionPay after I clone my phone?,00154650808235827306286ed4895296,19,200
640,4185,WeChat real name,What is real-name authentication?,00154140377750316543286ed488ffbf,4,87
641,4928,Can I add a key to the Huawei Mate 9 Pro (outside China)?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,22,70
642,7744,Can I cancel the traffic?,Can I cancel the activity of deducting traffic when my mobile phone account is used up?,2.28054523397052E+17,7,333
643,2952,[Huawei][Account][Password][Forgot][Number][Change][What to do],How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,30,153
644,2056,Why is the traffic card invoked when I use a third-party app to open the door?,"When a third-party app is used to open the door, the traffic card is invoked.",00154648600851827277286ed4895296,22,191
645,1865,Does my mobile phone support transportation cards?,Models that support transportation cards and the number of supported cards,00154650615672609951286ed488d1a3,10,194
646,6222,Delete the wearable device card,Refund the balance of the deleted transportation card in the Huawei Pay.,00154140377723915940286ed488ffbf,9,40
647,5619,Can I transfer the balance of my old cell phone's transportation card to this phone?,What can I do if I have a traffic card balance after the phone is repaired or replaced?,00154140377723915962286ed488ffbf,19,55
648,3325,"UnionPay, flash payment, bus, swipe, no card",How to Deal with the Failure of Using Bank Card to Swipe Bus and Subway,00154140377758816723286ed488ffbf,12,122
649,969,The new P30 phone cannot be moved to Suzhou Tong.,The Jilin Tong and Jiang Su Yi Suzhou Tong on Huawei P30 mobile phones do not have a migration entry and cannot be migrated.,00155497381780801474286ed4895296,15,234
